id	x	y
199	-18.690968	-20.093096
200	5.0450673	22.736452
201	-26.13172	-13.143123
202	6.422051	24.33642
203	-26.446339	-13.233935
204	2.4618394	-15.53852
205	-18.9225	-19.817598
206	15.962391	-22.145626
207	2.4802854	-21.676584
208	-17.73775	-9.057281
209	-12.866425	3.9284525
210	12.943417	-10.330517
211	-4.2693677	24.983952
212	24.17281	10.475596
213	-28.111727	-19.381039
214	-0.09307739	-20.545544
215	-18.912792	-11.448479
216	1.3045297	-20.890194
217	14.295525	9.323942
218	-30.546741	-20.47016
219	13.634821	7.472445
220	17.991669	12.219388
221	-7.352064	24.465944
222	-20.310692	-14.326732
223	-9.019694	22.06246
224	2.5375485	-29.417368
225	15.484393	-11.474875
226	-11.439488	-15.018284
227	2.9431343	2.1677032
228	0.2530513	26.291027
229	6.8175497	-6.759264
230	-20.254856	-20.607424
231	-1.0411075	-3.0159018
232	-1.8011249	-17.414865
233	-2.0672674	24.567186
234	8.32724	6.397521
235	-23.71747	-11.662368
236	10.695402	-18.628302
237	18.602722	9.527318
238	2.8172295	-31.228876
239	0.7194141	25.622091
240	0.23915392	14.721429
241	1.4174266	-29.397097
242	-13.300106	-11.347901
243	4.5124545	2.556961
244	-11.516756	-18.444305
245	15.778043	6.562395
246	-23.13253	-12.482102
247	18.460337	2.3971598
248	2.9087229	13.212905
249	11.140448	-16.79944
250	11.818618	-14.277816
251	12.668348	-9.273657
252	4.250253	-20.771383
253	12.848437	-22.041798
254	-16.331175	-10.986145
255	6.783005	-6.635008
256	15.098946	9.241833
257	-19.669588	-10.354262
258	-22.323975	6.7817545
259	16.054844	6.074611
260	18.387335	1.0360208
261	-26.781925	-14.9634905
262	4.671609	0.49238363
263	1.0498538	15.191415
264	-5.894741	-3.397144
265	-6.239573	-9.456921
266	-7.994278	26.879221
267	26.521078	18.358562
268	4.341412	22.516434
269	6.73774	3.5837886
270	-5.766591	23.567764
271	-20.8182	-1.3914502
272	11.753572	6.1422396
273	2.4411879	14.558602
274	9.192321	-12.505764
275	8.481775	6.7174406
276	-13.201269	1.010019
277	-9.86587	17.178858
278	0.45662114	-18.38515
279	-1.6489468	23.090195
280	-2.0542798	-17.511953
281	-6.9881835	22.758558
282	-4.019984	23.326591
283	4.6000447	-26.14721
284	8.517215	14.691999
285	5.9515924	9.758777
286	-11.986961	-2.876736
287	-8.693155	-4.7348857
288	-18.016722	2.912141
289	6.3875217	-27.49966
290	-28.231514	-12.637643
291	-28.28501	-14.109428
292	22.704376	6.5590725
293	-0.9756096	11.434515
294	-18.717882	-18.447094
295	19.806316	14.31416
296	-35.967537	-8.559322
297	26.968723	19.980865
298	10.884986	10.792403
299	-24.575039	-12.13329
300	-36.008366	-8.611029
301	-8.639444	14.891328
302	-8.348984	4.7319846
303	14.314765	19.146286
304	-25.217798	-3.926644
305	-26.957678	-11.037999
306	-19.226856	-3.1748414
307	-9.997114	-6.8135037
308	6.262549	-30.614101
309	3.0792055	-18.130146
310	0.85627896	22.557001
311	-14.900897	10.709018
312	-6.567865	18.544827
313	29.245213	21.369795
314	14.414813	6.3110285
315	2.1172814	18.44631
316	22.836515	5.9844136
317	1.0557239	1.7067386
318	5.0416036	-32.884777
319	3.0566173	26.533821
320	11.042709	11.375095
321	3.7814488	17.20891
322	8.4735155	9.550579
323	4.962105	15.06984
324	-23.085672	6.873924
325	27.73423	22.797573
326	-1.5504631	16.635849
327	-28.021362	-13.125562
328	-3.3425384	33.448227
329	9.650205	3.4904666
330	10.445293	-26.954836
331	9.809356	-14.9065695
332	4.9938636	14.8454075
333	-16.291924	-14.414934
334	15.922648	11.23306
335	-32.11063	-8.857088
336	23.28887	6.353866
337	-3.9333167	33.800068
338	4.0480537	-32.064518
339	22.196255	-6.1163216
340	10.056599	-25.33376
341	9.034291	-20.186457
342	22.56143	-4.3074985
343	26.891647	21.305786
344	9.1412325	-20.446812
345	28.166838	21.066015
346	7.250621	-31.827003
347	-15.063229	-8.367363
348	13.412199	13.693928
349	6.3674765	-31.22284
350	-33.894825	-13.951241
351	12.353902	10.603017
352	-30.011208	-10.658988
353	7.299265	-30.247179
354	14.279433	13.918641
355	23.218105	-6.514956
356	8.869284	29.098852
357	14.822349	8.009392
358	11.977097	-26.07143
359	-33.796623	-13.326152
360	-26.354784	-8.902854
361	5.850555	-27.925827
362	5.1585937	-16.08385
363	6.366466	-14.466581
364	-25.687473	-7.6349072
365	7.44803	-1.8267496
366	-2.6719239	14.864646
367	-33.321365	-13.609306
368	8.550882	-30.629465
369	-4.166773	33.944214
370	5.1043835	-32.330296
371	22.698284	-6.6523438
372	21.267382	-7.0270023
373	-7.7545514	18.264349
374	-2.1668801	22.282616
375	8.884486	28.966196
376	15.49453	-5.1308413
377	12.994747	12.74658
378	10.583478	-24.774714
379	8.500862	14.449723
380	-29.769344	-15.701805
381	6.1300545	12.353892
382	3.9534285	-18.494625
383	-16.55647	-20.715988
384	13.291256	14.665096
385	-6.0364695	18.263994
386	11.822142	-25.219606
387	-3.115311	28.619398
388	-26.50301	-17.654867
389	15.369052	-12.217335
390	2.2199254	-28.652142
391	-21.475456	-4.6368017
392	29.570665	21.46474
393	12.244167	-19.593672
394	6.76086	-20.305391
395	-15.00558	-5.2080793
396	-22.699839	-4.592317
397	-13.34139	-11.15805
398	2.511992	28.021692
399	-7.19197	-2.6791975
400	4.0741	27.64638
401	-22.365793	-7.848532
402	8.305967	11.1695795
403	13.786881	-19.953823
404	-4.4984083	18.980581
405	-2.209586	18.204819
406	8.529097	12.645432
407	0.61534965	16.681044
408	21.453297	18.014103
409	-8.10947	19.925714
410	2.5318217	-9.50266
411	2.6356199	-9.571475
412	20.916288	9.539253
413	-4.9634047	1.4993945
414	-7.4042253	10.985215
415	4.9015207	6.947297
416	-16.065039	-5.7766876
417	-4.019613	4.9717607
418	0.57298946	12.25297
419	-9.825165	19.520077
420	0.95404917	18.618286
421	1.3785471	18.621197
422	-17.730106	-5.482396
423	-19.877474	-0.37733135
424	13.2553215	-14.864889
425	8.744578	22.556852
426	11.470222	0.28493717
427	-27.972246	5.5485806
428	-31.346437	-1.2026651
429	28.066132	8.316397
430	21.771152	22.21291
431	-27.143682	-4.0796857
432	-1.3444034	5.480143
433	-32.302246	2.682647
434	13.106608	27.216192
435	16.686747	-9.986048
436	8.584051	19.931953
437	26.673512	15.167546
438	13.262984	28.441893
439	1.9761857	9.336668
440	21.040192	4.095483
441	15.07645	-20.741938
442	-24.325113	2.3748748
443	27.575201	4.8380604
444	17.53392	25.767357
445	17.79864	-9.668249
446	24.888586	13.576708
447	17.504524	-16.88975
448	-28.309582	-2.0533607
449	17.747206	-11.416189
450	13.139372	27.410822
451	17.022394	-9.704897
452	-30.599497	-6.2503753
453	-1.6715133	8.497716
454	2.2320828	-26.534134
455	-27.168516	-0.0933198
456	7.0882664	18.755127
457	-29.996445	-5.2071686
458	-30.62965	-3.66463
459	-25.446604	-0.8402146
460	-11.197968	26.804182
461	0.75909626	6.97088
462	-24.299911	-1.4707971
463	-1.0250698	29.773247
464	11.806879	21.177906
465	11.530872	0.9412309
466	7.810352	16.635372
467	9.89046	20.761175
468	-1.7739484	28.13966
469	2.3302195	11.254414
470	12.325144	3.2132282
471	11.4692135	-0.34543577
472	-27.98231	5.551872
473	-31.568356	-1.0114632
474	27.997057	8.426114
475	21.661406	22.277933
476	-27.462118	-4.1929727
477	-1.5120618	5.213251
478	-32.282074	2.5472536
479	29.468843	5.070039
480	-32.794353	-4.695165
481	-28.25837	-4.9745007
482	14.198591	-17.922289
483	7.0645704	20.823444
484	-31.68509	-4.211403
485	7.742909	21.071009
486	10.274765	24.73934
487	-33.44487	-5.8087053
488	28.649847	5.361199
489	-24.327084	2.366057
490	28.669895	4.7801075
491	-28.355505	0.36158654
492	20.196547	19.780981
493	-29.060364	-2.1850767
494	15.586883	-16.726614
495	1.0655868	-24.41328
496	-33.278168	-3.2072482
497	-32.510017	-2.7931879
