id	x	y
180	2.0520363	-4.3255496
181	18.044683	9.768771
182	12.430497	-5.4698486
183	5.035422	15.355947
184	19.674858	2.9356103
185	4.432441	6.0525384
186	-10.158935	21.74874
187	13.5540495	-18.66201
188	4.614022	-1.2237123
189	-4.61443	-18.521603
190	0.9790446	20.985868
191	8.44858	-7.2440686
192	6.702797	23.474125
193	8.966636	-18.844387
194	-4.8675785	25.9458
195	-3.3499718	11.478259
196	-2.9741447	-16.316002
197	8.34445	-8.973937
198	1.5803757	-11.270012
199	13.158625	15.2893715
200	8.179934	-24.224012
201	0.008557098	13.618818
202	7.025258	-23.7123
203	-0.4703223	13.67904
204	1.7849387	-11.075521
205	12.817791	14.173802
206	-17.470879	6.699957
207	-12.53467	27.520124
208	-23.293943	-7.9758897
209	-3.726076	11.902581
210	-4.283107	-15.73104
211	7.900517	-8.740978
212	-3.1432312	1.4742936
213	-4.6723547	21.283844
214	-21.812805	-13.401639
215	4.20453	29.923151
216	-21.449648	-12.830964
217	-7.655831	-6.122483
218	-14.271829	21.033829
219	17.507769	-10.233856
220	2.2708106	-19.48607
221	16.359941	-1.6784996
222	4.7141457	34.774296
223	20.39381	-2.3254383
224	-23.022972	4.5727034
225	22.727365	7.1221576
226	13.720221	18.093569
227	8.344113	-3.5956962
228	12.548083	-18.552195
229	10.484154	5.8020134
230	-10.956303	17.843843
231	2.1819427	15.963062
232	3.4523284	7.462065
233	9.8530245	-18.757431
234	4.730115	-9.91183
235	4.5508	17.20748
236	-8.470335	-2.9627872
237	-9.753143	-20.353807
238	-25.679998	-1.6965643
239	11.416121	-20.670921
240	9.356987	-30.853794
241	-22.186266	5.1168056
242	9.856018	6.395883
243	8.200683	-1.2452501
244	24.430569	1.3161935
245	-1.3943561	-6.1455173
246	5.045598	16.398003
247	-9.340993	-25.280773
248	3.4202192	-29.52201
249	-8.995485	-7.2742186
250	-1.5665181	-9.379599
251	5.042587	-4.0510106
252	-5.50859	4.387148
253	-17.809744	-3.606958
254	2.3701153	21.747063
255	11.569395	7.386871
256	-6.675091	-22.6394
257	6.277159	27.52593
258	-13.320857	-23.716808
259	-1.1774608	-5.5309277
260	5.0562925	-27.120937
261	-1.9981427	12.262401
262	-0.019725796	7.726697
263	2.7098563	-8.452838
264	10.137693	27.24773
265	-4.2252073	34.3683
266	1.4726739	-26.459463
267	-0.57505244	-1.7440894
268	8.579356	-25.68809
269	2.1178906	-5.6238604
270	13.2645645	-20.449497
271	2.5004187	25.231657
272	10.320005	0.14691485
273	-5.6283665	-24.22288
274	-3.9608612	-10.35107
275	4.6733575	-9.953636
276	-1.2585471	10.27006
277	-8.171655	9.976994
278	21.1993	7.9500136
279	13.278698	-13.411177
280	20.706787	10.625198
281	10.623776	-7.840395
282	14.696427	-21.225742
283	-21.336752	3.6038828
284	3.5292916	0.17080487
285	-8.958037	-18.204382
286	-4.0358768	25.180239
287	-0.44005653	25.04322
288	-4.260039	14.429118
289	-21.582195	1.8102717
290	-7.1828547	20.285534
291	-2.420307	15.105217
292	-11.85043	-19.764772
293	-2.5637584	6.107288
294	12.821572	12.490061
295	16.646692	-6.8784156
296	8.270166	14.39451
297	-8.796772	-16.587414
298	-0.5542426	-21.072323
299	4.773846	15.147158
300	8.251568	14.622386
301	-14.544154	10.831505
302	2.7440295	-2.4998097
303	-1.2785428	-10.423749
304	-10.181875	12.607948
305	-8.531109	20.65228
306	-4.9995527	18.670235
307	-6.9607806	14.351125
308	-24.203365	-0.93396133
309	16.274109	10.22948
310	0.65345556	-15.61191
311	22.923508	-12.4698515
312	12.826734	-6.5279145
313	-2.5988815	8.651841
314	0.05158963	-5.9802613
315	0.04756876	-31.23584
316	-12.736343	-20.453297
317	11.048696	9.126969
318	-25.975544	2.4741585
319	11.371059	-13.975336
320	0.83463883	-20.669878
321	-5.3743525	-7.9861794
322	9.322432	-21.385923
323	2.444817	-22.077322
324	-12.197644	-9.113398
325	-2.063429	3.514119
326	18.466501	-17.602213
327	-3.3897104	17.158514
328	21.694355	-6.7142253
329	4.212512	-7.2520857
330	-21.318342	-4.508866
331	-0.18075801	-22.616106
332	2.0613313	-22.337387
333	12.5539465	19.61742
334	-4.8955984	-13.153912
335	0.59606403	16.194485
336	-12.386441	-20.016903
337	21.481375	-6.978306
338	-25.362759	2.1798997
339	-21.14835	17.377485
340	-15.91521	-1.1311285
341	-9.947697	0.62155247
342	10.224753	3.4839437
343	-1.6446719	-0.1352478
344	-10.210335	0.72089916
345	-1.9513491	-0.16453776
346	-22.220886	-0.7768404
347	20.41059	19.467165
348	1.8111907	-17.636831
349	-23.784063	-0.031882916
350	-9.652284	16.034163
351	-4.5700336	-5.4322352
352	-9.732893	27.985405
353	-23.806875	-2.1542957
354	1.7758522	-17.745663
355	-21.665947	18.87124
356	-22.226835	11.670834
357	-4.568937	-18.385422
358	-14.269573	-0.6115697
359	-9.843049	17.121923
360	0.6643765	17.67187
361	-26.418901	-4.2999816
362	2.153655	-0.8680834
363	-1.2284046	-13.400026
364	-6.264424	22.619255
365	14.834265	-9.558921
366	14.207211	-5.1380973
367	-9.451659	16.612694
368	-17.988037	0.28928122
369	20.92827	-7.698212
370	-26.019674	0.7707793
371	-21.6045	18.73681
372	-5.3728795	-3.3810546
373	10.389862	-6.019979
374	12.529937	-13.153667
375	-0.8155168	-31.884157
376	-11.515441	-16.746933
377	-3.7071137	-26.033283
378	-14.905867	-2.0372746
379	3.6788073	0.55917656
380	-3.2185895	24.611864
381	5.9527316	-22.145075
382	15.866165	4.006172
383	7.9971905	16.754412
384	3.5689068	-19.006794
385	13.27268	-6.5327125
386	-12.600225	-0.57949495
387	8.799446	-11.513305
388	-2.72398	20.435318
389	-4.436004	-27.073742
390	-22.410183	6.129201
391	0.4267565	28.08014
392	-18.26238	8.753421
393	-11.8982	-5.0602264
394	-6.280934	6.1325603
395	15.460031	13.955831
396	-3.722188	15.832723
397	-0.61174995	20.157913
398	8.520666	-16.409727
399	-10.621752	-11.093977
400	10.451384	-14.673283
401	1.956183	23.352428
402	0.25412637	5.5482717
403	-13.487726	-4.353498
404	13.552564	-0.8908725
405	16.230175	-17.881788
406	6.486968	0.61570084
407	12.847317	-4.4776297
408	-0.71725315	4.035842
409	13.052277	-2.4418464
410	15.231895	7.3300123
411	15.168242	7.4106116
412	-5.5011373	0.4235387
413	-3.5394554	6.118584
414	-29.611927	-12.055074
415	-4.867658	8.157961
416	13.770228	13.772688
417	-5.2623763	8.953969
418	18.96633	-17.70668
419	-13.893283	15.851748
420	2.0069335	-30.746645
421	1.5745413	-30.858168
422	0.41858083	23.421919
423	2.2347107	25.486809
424	-12.9288025	-3.1867275
425	-9.4374075	6.9490204
426	-11.470926	8.035781
427	-27.998915	14.755049
428	-11.068019	20.21192
429	-26.016417	-19.63361
430	5.375067	-13.321899
431	-5.654485	16.804943
432	-7.5693793	2.2165747
433	-1.9191154	22.36882
434	-18.73189	-21.573643
435	-16.707031	-8.7331085
436	7.6860437	-30.634785
437	-14.940332	-11.133889
438	-19.215239	-22.814209
439	-15.69185	7.4876385
440	-13.0154085	-11.277996
441	-16.961973	-21.1733
442	9.078823	10.231305
443	3.8304007	-11.663755
444	-15.068966	4.1774144
445	-17.228193	-10.899209
446	-15.642213	-10.297067
447	-14.183247	-6.4777284
448	-6.392699	24.792837
449	-17.696167	-12.601657
450	-18.703833	-21.667988
451	-16.625471	-8.974583
452	-11.157115	25.612629
453	10.141777	10.288766
454	-11.465203	2.8130236
455	11.226584	13.176164
456	2.1690223	-13.384932
457	-2.1622744	14.063709
458	2.4785204	13.405105
459	9.87642	12.931432
460	-12.441354	7.16077
461	11.26398	11.285432
462	11.014966	14.527787
463	13.321884	11.133931
464	1.2856402	-14.987975
465	-13.578138	10.075441
466	-1.9432937	-18.290752
467	16.19317	-10.666847
468	7.7569566	-10.692559
469	-4.0558105	-7.7124705
470	-10.17121	5.749418
471	-12.712074	9.569749
472	-27.995264	14.762608
473	-10.883887	20.9751
474	-25.925707	-19.585585
475	3.9455929	-14.212646
476	-5.81239	16.840559
477	-7.600391	2.297502
478	-2.3797307	22.387133
479	2.2012084	1.3278699
480	-1.4540184	16.305151
481	-25.86167	-8.717309
482	13.042128	5.073661
483	11.44306	-9.645418
484	3.2172685	13.942982
485	10.677536	-4.261562
486	-17.17167	7.7182026
487	-10.250974	26.51959
488	2.2010465	1.8309243
489	8.919238	10.561885
490	-4.252141	-3.2766545
491	8.2513075	12.372557
492	2.8462844	8.516579
493	-6.4314957	24.762693
494	-5.6768465	-2.1509295
495	-19.40605	-10.907524
496	5.345561	13.541383
497	1.6162702	12.202007
