id	x	y
1	575.5934848057575	-107.41947166214644
2	-331.9424325770941	-24.924562523336206
3	219.61229907948592	139.747761417336
4	209.7758212579722	58.308410176558695
5	-281.7972941657007	-0.40568139269784187
6	-191.12376492415007	21.383889931526543
7	-185.4102950802413	35.65539772326677
8	-134.56796985769222	-32.95320446420521
9	-143.9150041400041	55.818745821637506
10	-82.1352730736233	31.761388886016825
11	459.1236470347977	-55.35968416352412
12	-309.22274830877126	-26.406301141559883
13	-327.1921294407666	-32.59557306149452
14	-244.3384548169259	-36.05081613086198
15	664.9178113661887	146.73807065072435
16	384.3498655997297	186.29096110650406
17	-180.03075164790678	-23.06284385188965
18	-16.18532822270385	-37.95605594283606
19	543.429947383869	-20.12582496545141
20	-111.64060077946455	-1.8105063036993392
21	-198.61873575138088	-33.06024203816384
22	-267.78617466712063	29.434111710226404
23	329.8709367682444	115.2034191507509
24	472.27689419323684	107.20479490146958
25	-235.16408238446186	-24.51149317311191
26	434.5699777782174	-104.52865364728866
27	-122.63744898597349	41.81747116510367
28	-199.0227340691768	-38.259652953677424
29	-124.9726046595011	-10.066713666053397
30	480.0577935576635	-16.29879135728409
31	-266.09846999057055	-16.38004762045115
32	-125.43707880357843	-70.26087772935766
33	-146.31172870600784	-8.047029866068495
34	216.19893605773493	-100.06969286090794
35	-207.72758608835528	-14.519641089693453
36	394.82680214741043	-43.80809604801282
37	-85.31002727496514	80.86193702560006
38	-248.81470745395742	-36.9129185368041
39	-94.66307199027815	16.562739669632986
40	-44.91287446133343	-62.31242846081948
41	-274.29010240131015	-25.508928082804406
42	-294.6453560491127	-19.914044018620153
43	-237.99907755236617	-31.11996656292304
44	-78.14576702069806	37.218370153927495
45	6.720238670424206	39.27129539401906
46	-282.17331407501115	-9.168333838889138
47	595.5972334378788	-4.673992771592968
48	-135.74615523567908	6.430171833054635
49	212.47286039282704	112.62455919892386
50	-11.624707554911188	121.12098496029238
51	-317.5052007346675	-32.245068689987995
52	-72.47444403237054	78.59875836544909
53	-166.47891104378215	-12.67976768403189
54	-305.37341777831585	-24.777865152687653
55	-203.22881908942355	2.1093030858417956
56	-295.30638253459017	-6.601017254162928
57	411.01127885383994	-49.199812249618574
58	-217.25782942183673	30.62622605072339
59	339.7737276648778	317.8714380076263
60	-145.4522509578805	-20.48647594541786
61	-90.53111951594477	59.595880239527354
62	-308.7532667552465	-22.76292974356475
63	-17.893437870666613	100.51327613433
64	-100.1017984155141	-59.83039825483749
65	19.452761997314347	22.458665335516805
66	-251.03417397858047	-30.774650375869953
67	87.05364679314023	77.57275407576593
68	202.9993620751156	-70.90529309360265
69	-98.37105570325784	102.50176858437983
70	155.5376106877908	102.45894398958204
71	-12.900152930232638	70.4304959408124
72	267.9820418082136	-43.0537433577487
73	0.12643786910131458	69.39016684379214
74	-74.633376581	21.522087489204747
75	-80.89636287984635	-0.35967549633073864
76	415.9303574698278	46.30741747400217
77	-230.98066264355054	-36.819357714887204
78	-239.80141441179816	-9.490829389162094
79	246.19813661476584	255.98226249378445
80	-256.4707341970499	-15.109145918049911
81	-31.3281758588051	71.87761444912105
82	-133.19607598258867	31.84178855953503
83	39.14765112645776	3.5626248289791227
84	-254.4145134155458	17.351291245603885
85	-30.409742529321775	47.21517280415933
86	-111.83950067518067	-29.922737532704655
87	-171.26778732583546	17.649129100560845
88	55.564587081641136	134.12215239966778
89	-188.64245037892505	-18.857763225392127
90	-28.964827378669852	82.563705063103
91	-277.4662787761499	-19.35421666260526
92	183.55213739592315	173.90551467623834
93	-248.43043840785393	-25.42251873740223
94	-53.683121404540834	14.729821438185132
95	245.4230643465196	170.94240799654034
96	-239.8394390571866	-19.65578280108475
97	179.32366865799858	83.518665612429
98	-226.23960033340617	-9.530963679759873
99	-191.8752538381859	31.27009917120587
100	-191.4512578575833	17.978740225513043
101	-85.207909905636	-26.986103439806367
102	657.7192078663168	-81.74175901313973
103	-128.34671275784635	40.7424067154606
104	-172.46565028896373	37.24304789368967
105	184.4470280711365	68.2014530922113
106	-95.97527934529087	-29.514948800891474
107	-25.029153152065827	66.24133625018787
108	-316.1839977463356	-28.067885023969488
109	661.7485238425812	28.53336817435272
110	-168.80095680651917	-16.702014151283723
111	426.08969560152445	129.96158803531853
112	-23.830253373242815	31.44833284171132
113	634.4671775741303	-57.335325651378945
114	47.14657784717593	-24.66597752965678
115	-202.08398864481336	-23.7746184575729
116	-147.94338803935102	48.77015224615601
117	-324.9074992485144	-16.033296239756964
118	-272.29699035337677	-23.502262525639967
119	-51.86535889142457	75.57300467007721
120	-233.28137154019169	-27.961741699915212
121	-122.87711663298543	53.26295654774715
122	-209.79325684402522	-49.940137299986866
123	248.0085933610458	-50.497051859071554
124	-120.30920883189829	-10.073245721622571
125	-94.35669379810243	93.08395207037475
126	346.1516881427381	65.53525288685941
127	-36.48343014634052	55.49179310458193
128	-20.148800146942875	57.13422533184286
129	-179.77846020136104	48.23168099988147
130	-209.28019887140357	15.610803626095494
131	160.69629352960143	-31.194477736714756
132	52.3091897186775	-1.8150320920519376
133	464.0365694924073	28.157487381545806
134	-293.2616797487625	-29.969943965186843
135	59.58529833400995	69.91079384362335
136	-203.92011606625567	12.814104968681027
137	143.48411887022286	17.34065691225976
138	-135.61444836482278	36.18038331847391
139	-230.0482720385187	-40.872351747610956
140	-68.94267434982886	10.393060948426461
141	-192.82733801312372	-44.95813679842989
142	-241.97201881959407	-6.414264970591509
143	878.8801363491044	-271.8371374869078
144	181.75141574457416	17.56887745990057
145	-131.42461824549488	-45.67850185293664
146	-29.850189556094946	27.229180299616694
147	-199.8164754939231	15.675763341513143
148	-164.86670291828642	24.05566510591449
149	458.04043512952865	85.37012206709358
150	-307.29000791613583	-22.893742187542713
151	-264.4606823691972	-8.595292513594618
152	-116.25493135432096	30.548574509811775
153	-185.3941346190778	-18.703601517178786
154	-46.5849791559505	-21.958110683069435
155	161.16503698074135	138.7068303375067
156	-259.6311585954263	-11.806176430359717
157	187.42177550150998	155.56667772703366
158	-169.1386443211357	21.251216994436678
159	563.0198659113297	-56.74650901758388
160	269.4244174365659	44.92276487511239
161	-5.620160824325887	61.92920803325432
162	-165.78477543973358	-8.06735079910491
163	-208.0163413517533	-35.10151715851594
164	-236.4941287505882	-19.07118729502671
165	-224.06287941491442	-16.21800385445996
166	-225.1328976737992	34.16241337732023
167	-278.84316423227176	-38.08014272512411
168	-12.632610595678203	10.63481846502872
169	-172.68145698783167	-8.07579116132391
170	-50.38680328946773	20.303131783157834
171	496.21751254882884	193.91905114617757
172	-65.700151679871	-16.44929572140231
173	361.9224780009525	173.83418115549458
174	-174.49329528952813	-11.33373369218761
175	-183.79937851522072	-32.53818917304812
176	-182.79396578406698	6.597059248097686
177	101.083965369002	13.926587284533197
178	-291.1647238659481	-18.99903209437294
179	319.4049168630829	-42.68717557295527
180	-26.786008168007353	70.98477558086257
181	-176.6096275995918	-24.156424377880803
182	350.0216426378961	54.557808537511484
183	-37.10410396465995	-26.774941251128077
184	-6.612391161169743	-80.70940344587646
185	192.03790871502116	-6.598800893314947
186	-235.71539547217668	-0.02951891894627555
187	84.0878311707319	157.04788100005607
188	-10.169961889156918	10.068454196700351
189	-251.73252182833662	-16.218701655806885
190	-192.85514761475412	27.838271399734044
191	72.61840667144703	104.27975319132855
